Date,Wholesale broiler composite,OT,Retail-wholesale spread for broiler composite,date,start_date,end_date,his_avg_1,his_std_1,his_avg_3,his_std_3,his_avg_5,his_std_5,prior_history_avg,prior_history_std,his_avg_2,his_std_2,his_avg_4,his_std_4,his_avg_6,his_std_6,his_avg_7,his_std_7,Final_Search_2,Final_Search_4,Final_Search_6
1983-01-01,,100.91756,,1983-01-01,1983-01-01,1983-01-31,104.3393132,,100.625053,6.340482112945523,100.625053,6.340482112945523,104.3393132,,104.2856007,0.0759609459689693,100.625053,6.340482112945523,100.625053,6.340482112945523,100.625053,6.340482112945523,Available facts are as follows: 1982-12-13: NA. 1982-09-20: NA.;,Available facts are as follows: 1982-12-13: NA. 1982-09-20: NA. 1982-09-13: NA. 1982-07-12: NA.;,Available facts are as follows: 1982-12-13: NA. 1982-09-20: NA. 1982-09-13: NA. 1982-07-12: NA. 1982-06-28: NA. 1982-03-15: NA.;
1983-12-01,,114.1350754,,1983-12-01,1983-12-01,1983-12-31,100.6421184,,102.53627713333331,2.05753992584092,102.53627713333331,2.05753992584092,100.6421184,,101.4417317,1.1308239735139023,102.53627713333331,2.05753992584092,102.53627713333331,2.05753992584092,102.53627713333331,2.05753992584092,Available facts are as follows: 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov];,Available facts are as follows: 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA. 1983-05-30: The price of chicken broilers was $1.48 and chicken roasters in 1983. [Source: archive.gazettes.africa];,Available facts are as follows: 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA. 1983-05-30: The price of chicken broilers was $1.48 and chicken roasters in 1983. [Source: archive.gazettes.africa] 1983-05-09: NA. 1983-04-25: NA.;
1984-01-01,,120.6977236,,1984-01-01,1984-01-01,1984-01-31,100.91756,,103.16292046666666,1.9452808927269167,100.69817975,5.179047438411526,100.91756,,102.6284366,2.4195448912667774,100.69817975,5.179047438411526,100.69817975,5.179047438411526,100.69817975,5.179047438411526,"Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA. 1983-05-30: The price of chicken broilers was $1.48 and chicken roasters in 1983. [Source: archive.gazettes.africa] 1983-05-09: NA.;"
1984-02-01,,125.5589072,,1984-02-01,1984-02-01,1984-02-29,102.2133514,,104.15967606666668,1.6880518909871562,101.21755455,6.043508544968624,102.2133514,,103.6273117,1.99964183291714,101.21755455,6.043508544968624,101.21755455,6.043508544968624,101.21755455,6.043508544968624,"Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA. 1983-05-30: The price of chicken broilers was $1.48 and chicken roasters in 1983. [Source: archive.gazettes.africa] 1983-05-09: NA.;"
1984-03-01,,124.1408596,,1984-03-01,1984-03-01,1984-03-31,103.0803168,,103.52099813333332,1.0207157410451388,100.3435988,6.409215228342183,103.0803168,,102.9374858,0.201993537327313,100.3435988,6.409215228342183,100.3435988,6.409215228342183,100.3435988,6.409215228342183,"Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA.;","Available facts are as follows: 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA. 1983-05-30: The price of chicken broilers was $1.48 and chicken roasters in 1983. [Source: archive.gazettes.africa] 1983-05-09: NA.;"
1984-04-01,,122.974829,,1984-04-01,1984-04-01,1984-04-30,101.621263,,101.4469534,0.6080913453154558,98.14418805,6.624164290797306,101.621263,,101.7850589,0.2316423832411125,98.14418805,6.624164290797306,98.14418805,6.624164290797306,98.14418805,6.624164290797306,Available facts are as follows: 1984-03-12: NA. 1984-02-27: NA.;,"Available facts are as follows: 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA.;","Available facts are as follows: 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov] 1983-07-04: NA.;"
1984-05-01,,119.2377432,,1984-05-01,1984-05-01,1984-05-31,103.1935616,,102.5827814,1.276397491491316,99.0815146,7.079661281209184,103.1935616,,103.3162951,0.1735713802575217,99.0815146,7.079661281209184,99.0815146,7.079661281209184,99.0815146,7.079661281209184,Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA.;,"Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov];","Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov];"
1984-06-01,,120.4480128,,1984-06-01,1984-06-01,1984-06-30,101.455072,,102.42792553333334,1.1258901037888982,99.39079385,6.14343235752636,101.455072,,102.5581407,1.559974715769261,99.39079385,6.14343235752636,99.39079385,6.14343235752636,99.39079385,6.14343235752636,Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA.;,"Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov];","Available facts are as follows: 1984-04-09: NA. 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov] 1983-09-19: NA. 1983-09-12: The Federal Register provides a uniform system for making available to the public regulations and legal notices issued by federal agencies in the United States. [Source: www.govinfo.gov]; There is a demand for petroleum resources in the United States. [Source: ota.fas.org]; The Regional Administrators of the United States determine the market value or the proceeds from the sale by the government of commodities covered by the contracts. [Source: www.govinfo.gov];"
1984-07-01,,120.8759936,,1984-07-01,1984-07-01,1984-07-31,105.7291622,,106.59534933333332,1.7839359537525337,104.331407,4.756401778588772,105.7291622,,105.5695255,0.2257603861924851,104.331407,4.756401778588772,104.331407,4.756401778588772,104.331407,4.756401778588772,"Available facts are as follows: 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA.;","Available facts are as follows: 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA. 1984-04-09: NA. 1984-03-12: NA.;","Available facts are as follows: 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA. 1984-04-09: NA. 1984-03-12: NA. 1984-02-27: NA. 1983-12-12: The national average market price received by farmers was below the target price, deficiency payments were made to eligible producers in 1983. [Source: www.usitc.gov]; The USDA announced that it would increase its purchases of chicken under section 6 of the National Act, valued at $5.5 million. [Source: www.usitc.gov];"
1984-08-01,,116.215539,,1984-08-01,1984-08-01,1984-08-31,106.9239986,,105.8774222,1.5644687249455542,104.71698505,2.6491820959097945,106.9239986,,105.5014789,2.011746652482909,104.71698505,2.6491820959097945,104.71698505,2.6491820959097945,104.71698505,2.6491820959097945,Available facts are as follows: 1984-07-16: NA. 1984-07-09: NA.;,"Available facts are as follows: 1984-07-16: NA. 1984-07-09: NA. 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA.;","Available facts are as follows: 1984-07-16: NA. 1984-07-09: NA. 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA. 1984-04-09: NA. 1984-03-12: NA.;"
1984-09-01,,117.94234,,1984-09-01,1984-09-01,1984-09-30,110.2481296,,106.10938586666668,3.6221863903242815,106.19399195,2.9623395464027515,110.2481296,,106.8826648,4.7594859638492535,106.19399195,2.9623395464027515,106.19399195,2.9623395464027515,106.19399195,2.9623395464027515,Available facts are as follows: 1984-08-20: NA. 1984-07-16: NA.;,"Available facts are as follows: 1984-08-20: NA. 1984-07-16: NA. 1984-07-09: NA. 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source];","Available facts are as follows: 1984-08-20: NA. 1984-07-16: NA. 1984-07-09: NA. 1984-06-25: The article from Mother Earth News discusses raising free-range chickens, but does not provide specific information about United States Retail Broiler or Retail Chicken. [Source]; The World Bank document mentions poultry pathology in the Comoros, but does not provide relevant information about United States Retail Broiler or Retail Chicken. [Source] 1984-06-18: NA. 1984-04-09: NA.;"
